"Book Id","ISBN","Bookshelf","Tags","Wishlist","Started Reading On","Ended Reading On","Pages Read","Read","My Rating","Review","Short note","Advanced note","Signed","Number of copies","Quotes","Flashcards","Title","Subtitle","Language","Categories","Authors","Illustrators","Translators","Editors","Narrators","Photographers","Publisher","Page Count","Published At","Format","Series","Volume","Loan Type","Loan Name","Loan Start Date","Loan Due Date","Purchase From","Purchase Price","Purchase Date","Transfer Type","Transfer place","Transfer Price","Transfer Date","Description","Date added"
"7988620","9780063241640","Fiction","",0,,,0,0,,,,,0,1,"","","And Break the Pretty Kings",,"en","YOUNG ADULT FICTION/Family / Siblings,YOUNG ADULT FICTION/Royalty","Lena Jeong","","","","","","HarperTeen",448,"2023-06-20","hardcover",,,,,,,,,,,,,,"A crown princess. A monster the gods fear. A destiny no one can outrun. Inspired by Korean history and myths, this rich and evocative high-stakes fantasy is perfect for fans of Gallant and Six Crimson Cranes. Mirae was meant to save her queendom, but the ceremony before her coronation ends in terror and death, unlocking a strange new power within her and foretelling the return of a monster even the gods fear. Amid the chaos, Mirae's beloved older brother is taken--threatening the peninsula's already tenuous truce. Desperate to save her brother and defeat this ancient enemy before the queendom is beset by war, Mirae sets out on a journey with an unlikely group of companions while her unpredictable magic gives her terrifying visions of a future she must stop at any cost.","2023-10-07"
"8971277",,"Non-Fiction","",0,,,0,1,,,,,0,1,"","","Amish Cooking",,,"","","","","","","","Pathway publishing corporation",,,,,,,,,,,,,,,,,,"2023-06-10"
"426616","9780195085570","Non-Fiction","",0,,,416,1,,,,,0,1,"","","American Holocaust: Columbus and the Conquest of the New World","The Conquest of the New World","en","History Of The Americas,Social & Cultural History,Colonialism & Imperialism","David E. Stannard","","","","","","Oxford University Press, USA",416,"1993-11-18","paperback",,,,,,,,,,,,,,"For four hundred years - from the first Spanish assaults against the Arawak people of Hispaniola in the 1490s to the U.S. Army's massacre of Sioux Indians at Wounded Knee in the 1890s - the indigenous inhabitants of North and South America endured an unending firestorm of violence. During that time the native population of the Western Hemisphere declined by as many as one hundred million people. Indeed, as historian David E. Stannard argues in this stunning new book, the European and white American destruction of the native peoples of the Americas was the most massive act of genocide in the history of the world. 

Stannard begins with a portrait of the enormous richness and diversity of life in the Americas prior to Columbus's fateful voyage in 1492. He then follows the path of genocide from the Indies to Mexico and Central and South America, then north to Florida, Virginia, and New England, and finally out across the Great Plains and Southwest to California and the North Pacific Coast. Stannard reveals that wherever Europeans or white Americans went, the native people were caught between imported plagues and barbarous atrocities, typically resulting in the annihilation of 95 percent of their populations. What kind of people, he asks, do such horrendous things to others? His highly provocative answer: Christians. 

Digging deeply into ancient European and Christian attitudes toward sex, race, and war, he finds the cultural ground well prepared by the end of the Middle Ages...","2023-12-18"
"2628866","9781578637454","Non-Fiction","",0,,,0,0,,,,,0,1,"","","American Brujeria: Modern Mexican American Folk Magic","Modern Mexican American Folk Magic","en","Witchcraft & Wicca","J. Allen Cross","","","","","","Weiser Books",240,"2021-05-01","paperback",,,,,,,,,,,,,,"A practical, hands-on guide to Mexican-American folk magic.

American Brujeriais about the fascinating blend of American and Mexican folk magic currently practiced by those living in the US but whose roots are steeped in Mexican culture. The author, who has named this tradition “American brujeria,” explores this magical system, while also offering practical advice on using it. American brujeria is a living, vital tradition that -- while it shares things in common with other folk magic traditions, such as American Conjure—also features its own unique traditions, as well as familiar ones, such as the veneration of saints, both canonized, such as Guadalupe, and folk saints like Santa Muerte.

American Brujeriaincludes stories from Mexico (folk saints, the story of Guadalupe), the influence of Catholicism, the art of limpias (spiritual cleansings), spell casting, oil crafting, praying the rosary (in English and Spanish), making an altar to Guadalupe, using novena candle magic, crafting protective charms from saints’ medals, and more.","2023-12-18"
"914053","9780756402167","Fiction","",0,,,402,1,,,,,0,1,"","","Alta","Joust #2","en","Epic Fantasy,Epic,Paranormal","Mercedes Lackey","","","","","","DAW",402,"2004-03-02","hardcover","Dragon Jousters",2,,,,,,,,,,,,"In the second novel in national best-selling legend Mercedes Lackey's richly-conceived new Joust series, the dragonrider Vetch escapes to Alta, the subjugated land of his birth. There, he hopes to teach his people to raise and train dragons-and build an army that will liberate his homeland.","2023-10-04"
"53903","9780545930802","Fiction","",0,,,0,0,,,,,0,1,"","","All the Crooked Saints",,"en","Fantasy,Romance,Family","Maggie Stiefvater","","","","","","Scholastic Press",320,"2017-10-10","hardcover",,,,,,,,,,,,,,"From bestselling author Maggie Stiefvater, a gripping tale of darkness, miracles, and family. Saints. Miracles. Family. Romance. Death. Redemption.

Here is a thing everyone wants: A miracle.

Here is a thing everyone fears:
What it takes to get one.

Any visitor to Bicho Raro, Colorado is likely to find a landscape of dark saints, forbidden love, scientific dreams, miracle-mad owls, estranged affections, one or two orphans, and a sky full of watchful desert stars.

At the heart of this place you will find the Soria family, who all have the ability to perform unusual miracles. And at the heart of this family are three cousins longing to change its future: Beatriz, the girl without feelings, who wants only to be free to examine her thoughts; Daniel, the Saint of Bicho Raro, who performs miracles for everyone but himself; and Joaquin, who spends his nights running a renegade radio station under the name Diablo Diablo.

They are all looking for a miracle. But the miracles of Bicho Raro are never quite what you expect.","2023-03-28"
"242253","9780898153880","Non-Fiction","",0,,,288,1,,,,,0,1,"","","All That the Rain Promises and More","A Hip Pocket Guide to Western Mushrooms","en","Science,Mycology,Mushrooms","David Arora","","","","","","Ten Speed Press",288,"1991-02-01","paperback",,,,,,,,,,,,,,"An illustrated guide to identifying 200 Western mushrooms - whether edible, poisonous, or medicinal - by their key features.

""In leafing through these pages, you may wonder what all the 'fanciful,' 'foolish,' or (shudder) 'extraneous' material is doing in a factual guide. After all, it is the practical, hands-on, how-to-identify information that makes this book useful and gives it substance. But I ask: is it any stranger or less desirable to sprinkle the facts with flakes of fancy than it is to liven up solemn, substantial fare like potatoes with something fancier and more flavorful, like wild mushrooms?"" - David Arora

""[All That the Rain Promises and More] is certainly the best guide to fungi, and may in fact be a long lasting masterpiece in guide writing for all subjects."" -Roger McKnight,New York Times","2023-04-01"
"952054","9780553393125","Fiction","",0,,,0,0,,,,,0,1,"","","Alive",,"en","Science Fiction,Dystopian,Action & Adventure","Scott Sigler","","","","","","Del Rey",368,"2016-02-02","paperback","The Generations Trilogy",1,,,,,,,,,,,,"#1 NEW YORK TIMES BESTSELLER • For fans of The Hunger Games, Divergent, and Red Rising comes a gripping sci-fi adventure in which a group of teenagers wake up in a mysterious corridor with no knowledge of who they are or how they got trapped. Their only hope lies with an indomitable young woman who must lead them not only to answers but to survival. 

“I open my eyes to darkness. Total darkness. I hear my own breathing, but nothing else. I lift my head . . . it thumps against something solid and unmoving. There is a board right in front of my face. No, not a board . . . a lid.”

A teenage girl awakens to find herself trapped in a coffin. She has no idea who she is, where she is, or how she got there. Fighting her way free brings little relief—she discovers only a room lined with caskets and a handful of equally mystified survivors. Beyond their room lies a corridor filled with bones and dust, but no people . . . and no answers.

She knows only one thing about herself—her name, M. Savage, which was engraved on the foot of her coffin—yet she finds herself in charge. She is not the biggest among them, or the boldest, but for some reason the others trust her. Now, if they’re to have any chance, she must get them to trust one another.

Whatever the truth is, she is determined to find it and confront it. If she has to lead, she will make sure they survive. Maybe there’s a way out, a rational explanation, and a fighting chance against the dangers to come. Or maybe a reality they ...","2023-10-04"
"715140","9780689853234","Fiction","",0,,,240,1,,,,,0,1,"","","Alanna: The First Adventure (Song of the Lioness, #1)","The First Adventure","en","Adventure","Tamora Pierce","","","","","","SIMON & SCHUSTER",240,"2002-09-01","hardcover",,,,,,,,,,,,,,"From now on I'm Alan of Trebond, the younger twin. I'll be a knight.

And so young Alanna of Trebond begins the journey to knighthood. Though a girl, Alanna has always craved the adventure and daring allowed only for boys; her twin brother, Thom, yearns to learn the art of magic. So one day they decide to switch places: Thom heads for the convent to learn magic; Alanna, pretending to be a boy, is on her way to the castle of King Roald to begin her training as a page.  But the road to knighthood is not an easy one. As Alanna masters the skills necessary for battle, she must also learn to control her heart and to discern her enemies from her allies.

Filled with swords and sorcery, adventure and intrigue, good and evil, Alanna's first adventure begins - one that will lead to the fulfillment of her dreams and the magical destiny that will make her a legend in her land.","2023-04-08"
"6737805","9781639883295","Fiction","",0,,,0,0,,,,,0,1,"","","Aisling: Breath of the New Creature",,"en","","A.E. Jürgens","","","","","","Atmosphere Press",460,"2022-04-14","paperback",,,,,,,,,,,,,,"Bound by both her duty to her clann and all the Isles of Rinn Dúin, Aisling is handfast to one of the twelve fae sovereigns: she, a fragile symbol of peace between mortals and fair folk.

Aisling is spun into the Fae King’s world of bygone beasts and primal magic where mankind’s perspective on centuries old racial feuds is challenged each day Aisling tastes the alluring, savage world views of her betrothed -- the nightmare muse of grisly fireside tales and blood-soaked legends. Wicked philosophies that awaken a creature in Aisling she realizes is not so different from the enemy king she’s now eternally tethered to.

It’s in this quest for truth and self-discovery that one is propelled into a whimsical yet darkly cast fantasy where only the powerful and hungry survive.","2023-03-23"
